Protein,Gene Ontology (biological process) Count,Gene Ontology (molecular function) Count,Gene Ontology (cellular component) Count
F209A_HUMAN,2,0,3
VATB2_HUMAN,5,3,12
ARP8_HUMAN,15,1,4
YP147_YEAST,3,2,3
WWP1_HUMAN,7,2,7
KCNA6_HUMAN,4,2,7
YO162_YEAST,1,1,2
SESN1_HUMAN,9,2,5
MOT2_HUMAN,4,5,9
HAUS8_HUMAN,4,1,7
DMAC2_HUMAN,2,0,2
H2AB2_HUMAN,3,3,3
HRB1_YEAST,2,3,4
TCAL7_HUMAN,2,0,2
F161A_HUMAN,4,2,8
DJC17_HUMAN,2,1,2
TM38A_HUMAN,5,3,3
URM1_YEAST,7,3,3
PEX30_YEAST,3,1,6
AP1S1_YEAST,4,1,5
RASF6_HUMAN,3,0,0
TRNK1_HUMAN,0,0,0
AQY2_YEAST,2,1,3
TPSN_HUMAN,8,9,8
IRC4_YEAST,2,0,2
SYQ_HUMAN,7,4,5
PPR3B_HUMAN,4,4,2
NOSTN_HUMAN,5,1,4
PROF3_HUMAN,3,2,3
ZIP2_YEAST,7,2,4
THI12_YEAST,2,2,0
XCR1_HUMAN,9,3,2
GEMI6_HUMAN,3,1,7
STAB2_HUMAN,7,6,4
CLXN_HUMAN,4,1,3
TPC14_HUMAN,2,1,6
CSMD2_HUMAN,2,0,2
KCJ18_HUMAN,2,1,2
SPG21_HUMAN,9,1,5
TSHR_HUMAN,11,4,4
SPR1B_HUMAN,4,1,3
METE_YEAST,2,2,2
POC2_YEAST,1,0,3
CCE1_YEAST,1,5,2
SPEM3_HUMAN,2,0,2
TLDC2_HUMAN,1,0,1
RAD1_HUMAN,6,2,5
NGAP_HUMAN,7,1,1
TFKL7_HUMAN,1,1,1
CSAS1_HUMAN,0,0,0
MPDZ_HUMAN,1,0,8
U520_HUMAN,4,6,9
FXL14_HUMAN,2,1,3
HMN5_HUMAN,3,1,2
DHSO2_YEAST,2,3,0
CD11B_HUMAN,11,6,3
BFR1_YEAST,6,2,4
CNPY1_HUMAN,0,0,0
CR002_HUMAN,0,0,0
RT51_YEAST,2,1,3
LPCT4_HUMAN,6,9,3
KT222_HUMAN,0,1,1
RU1A_YEAST,2,1,5
CSTN1_HUMAN,8,4,10
HV384_HUMAN,1,1,3
EFC4A_HUMAN,2,1,1
SHSA3_HUMAN,1,0,1
ZSC12_HUMAN,1,3,1
TPO5_YEAST,2,1,3
PACC1_HUMAN,1,1,3
TRA2A_HUMAN,2,1,5
YAN0_YEAST,0,0,0
VCX1_YEAST,4,3,2
CENPB_HUMAN,0,5,7
TCO1_HUMAN,2,3,4
RES18_HUMAN,0,0,3
CR3L3_HUMAN,5,8,8
NDUA1_HUMAN,4,1,4
OR5M1_HUMAN,2,3,1
IFIX_HUMAN,10,2,5
NRIP1_HUMAN,7,9,8
ARL6_HUMAN,10,4,9
YCFI_YEAST,7,7,3
UBP19_HUMAN,9,3,2
NTRK3_HUMAN,18,5,3
MCMBP_HUMAN,3,1,4
QDR3_YEAST,4,3,2
YD008_YEAST,0,0,1
PSA5_YEAST,2,0,4
RTPT_YEAST,1,1,3
CYTSB_HUMAN,3,0,8
RBM3_HUMAN,4,2,5
CC159_HUMAN,1,0,1
SYT14_HUMAN,0,1,1
NF1_HUMAN,99,3,11
HIPK4_HUMAN,2,5,2
MILK2_HUMAN,7,5,7
DNJC5_HUMAN,7,1,15
TMEDA_YEAST,4,1,8
NIBA3_HUMAN,0,0,0
FBX22_HUMAN,8,1,3
KR171_HUMAN,0,0,2
YJU2_HUMAN,3,1,2
RGMB_HUMAN,4,2,4
DIK2B_HUMAN,0,0,1
IQGA3_HUMAN,11,5,4
CP2F1_HUMAN,4,7,3
REST_HUMAN,42,9,5
SHE10_YEAST,1,0,3
ARB2A_HUMAN,5,0,2
MCHL1_HUMAN,1,2,2
CTCF_HUMAN,18,10,6
PTN5_HUMAN,2,3,6
IER5L_HUMAN,0,0,0
GALT4_HUMAN,4,3,3
HTRA1_HUMAN,7,5,6
Z780B_HUMAN,1,3,1
PRA25_HUMAN,4,0,1
P5CS_HUMAN,7,5,2
SPI2A_HUMAN,2,1,2
PSA3_HUMAN,2,1,9
DPPA2_HUMAN,1,1,2
NDRG3_HUMAN,4,0,2
LCE1C_HUMAN,1,0,0
NDUV3_HUMAN,4,2,3
WAR1_YEAST,2,4,2
RQC1_YEAST,2,2,2
JAM3_HUMAN,26,4,13
CH088_HUMAN,1,1,1
O10G2_HUMAN,1,2,1
PHO86_YEAST,4,1,2
CTPP1_YEAST,0,0,3
SPY1_HUMAN,16,0,4
IFAS1_HUMAN,0,0,0
YO046_YEAST,0,0,0
E41L5_HUMAN,21,2,8
YRF14_YEAST,1,4,2
ZN662_HUMAN,1,3,1
TNF6B_HUMAN,2,1,2
RL7L_HUMAN,2,2,3
NMD2_YEAST,4,1,2
RAD9_YEAST,9,3,2
PR20E_HUMAN,0,0,0
B3GN5_HUMAN,6,3,1
U17L5_HUMAN,4,1,3
MYO1D_HUMAN,6,6,20
ZN445_HUMAN,3,5,1
REC8_HUMAN,13,1,5
HEM1_HUMAN,8,3,5
DDUP_HUMAN,2,0,2
PHLA1_HUMAN,3,1,5
RBBP7_HUMAN,16,2,10
GBG1_HUMAN,7,2,3
TRAD1_HUMAN,1,1,1
YPS5_YEAST,0,1,0
LMTD2_HUMAN,0,1,1
NRSN2_HUMAN,1,0,4
YE133_YEAST,0,0,0
TAFA2_HUMAN,2,1,3
YES_HUMAN,17,7,7
FTCD_HUMAN,4,4,10
COPB_YEAST,5,1,2
NALP5_HUMAN,9,2,10
OR1S2_HUMAN,1,2,1
RGS14_HUMAN,20,8,13
SNG3_HUMAN,5,1,4
ZN713_HUMAN,1,4,1
HEM2_YEAST,2,2,3
TWST2_HUMAN,9,3,4
GEX2_YEAST,3,3,4
YJ11A_YEAST,1,1,1
MAK32_YEAST,0,0,0
PAX7_HUMAN,4,4,2
IVY1_YEAST,1,2,2
STEEP_HUMAN,3,1,7
DUX5_HUMAN,1,2,1
RASEF_HUMAN,1,5,2
FRPD1_HUMAN,2,0,4
FOXP4_HUMAN,1,4,2
OVOS1_HUMAN,1,1,1
TBD_HUMAN,4,2,6
SKDA1_HUMAN,1,1,0
IKZF3_HUMAN,9,10,4
YE18A_YEAST,0,0,0
DYLT5_HUMAN,1,1,2
EPHA8_HUMAN,12,5,4
PML_HUMAN,60,13,11
BOLA1_HUMAN,3,0,2
CHSTE_HUMAN,3,3,3
ULP1_YEAST,3,2,3
CP4AB_HUMAN,15,10,4
SAMTR_HUMAN,6,3,1
MPC3_YEAST,1,1,4
1433Z_HUMAN,21,10,12
YMX7_YEAST,1,1,0
HPLN1_HUMAN,5,1,6
CRIPT_HUMAN,7,4,9
YM94_YEAST,1,2,2
PMM1_HUMAN,4,2,2
KDM2A_HUMAN,5,6,2
ASC_HUMAN,61,12,20
UBP25_HUMAN,10,8,4
PAK4_HUMAN,12,6,5
TMC7_HUMAN,1,2,2
YB24_YEAST,0,0,0
MAMC2_HUMAN,1,0,3
UBQL4_HUMAN,7,3,10
SEM7A_HUMAN,16,3,5
ZN695_HUMAN,1,3,1
ARMX6_HUMAN,0,0,2
PLCZ1_HUMAN,6,5,7
CCD89_HUMAN,0,0,2
PFD5_YEAST,6,2,2
SHOC1_HUMAN,3,2,2
LTO1_YEAST,1,0,3
FKBP3_HUMAN,0,4,1
GPC3_HUMAN,35,1,7
POK6_HUMAN,4,5,0
KEL2_YEAST,6,0,5
AVO1_YEAST,4,2,4
ATD3C_HUMAN,1,2,1
AP4S1_HUMAN,4,0,5
GLU2A_YEAST,3,4,4
SL9A6_HUMAN,8,3,7
GPI11_YEAST,1,1,2
CF218_HUMAN,0,0,0
NAM9_YEAST,2,2,3
MMP1_HUMAN,6,5,3
GPR61_HUMAN,2,2,4
YO352_YEAST,2,0,3
UBX6_YEAST,3,0,2
YJ41_YEAST,0,0,0
METK2_HUMAN,7,5,2
MEMO1_HUMAN,1,0,2
CQ050_HUMAN,0,0,0
THAP6_HUMAN,0,2,1
PGTB1_HUMAN,1,3,1
S4A5_HUMAN,10,3,4
FGL2_HUMAN,5,0,6
CQ102_HUMAN,0,0,0
COG6_YEAST,3,0,2
CRCT1_HUMAN,0,0,0
MET18_YEAST,3,0,4
OR1L1_HUMAN,1,2,1
CLCA1_HUMAN,4,4,4
YL307_YEAST,0,0,0
ATN1_HUMAN,12,3,6
GP150_HUMAN,2,2,1
DKKL1_HUMAN,7,2,2
BHMT2_HUMAN,4,3,2
HGS_HUMAN,20,5,9
MLP3B_HUMAN,8,4,11
SAHH3_HUMAN,2,1,3
YFG4_YEAST,0,0,0
GEMI4_HUMAN,2,1,12
TVA83_HUMAN,1,0,1
KCJ12_HUMAN,6,1,3
BAG5_HUMAN,11,4,8
HAGHL_HUMAN,0,2,0
UBAC1_HUMAN,2,2,5
CD320_HUMAN,5,4,4
RS16A_YEAST,2,2,3
RGS17_HUMAN,3,2,5
DNJB4_HUMAN,4,3,4
ZN431_HUMAN,4,4,1
ZN254_HUMAN,2,3,1
M4A12_HUMAN,1,0,1
ATP23_YEAST,2,2,2
F90AI_HUMAN,0,0,0
ZC11C_HUMAN,0,1,0
TMC1_YEAST,2,1,2
IL31R_HUMAN,16,4,6
PCY1_YEAST,2,2,4
SEPT2_HUMAN,7,5,21
KBP_HUMAN,6,2,2
GPVI_HUMAN,7,5,5
ZNRF4_HUMAN,5,2,3
MEPE_HUMAN,2,2,3
NACC2_HUMAN,7,6,4
PCD16_HUMAN,18,3,3
YH17_YEAST,0,0,0
UBC9_YEAST,3,3,2
RAGCD_YEAST,11,2,9
TM241_HUMAN,2,2,2
ANKE1_HUMAN,0,1,0
CAF17_HUMAN,2,2,2
YHU3_YEAST,1,0,0
F90AO_HUMAN,0,0,0
HXC6_HUMAN,3,2,4
FBXL8_HUMAN,1,0,2
CHADL_HUMAN,2,3,4
HNRPR_HUMAN,2,2,6
H4G_HUMAN,1,3,2
FOXE3_HUMAN,17,5,3
O56A5_HUMAN,0,2,1
RPN2_YEAST,4,2,4
RS32_HUMAN,2,4,4
TTLL9_HUMAN,3,4,5
EDC4_HUMAN,1,0,7
MDM1_YEAST,3,2,5
ABC3C_HUMAN,10,3,3
RSMB_HUMAN,6,6,22
YL279_YEAST,0,0,1
K1C14_HUMAN,8,2,9
HACL1_HUMAN,5,7,5
JIP5_YEAST,1,0,2
COE4_HUMAN,3,4,2
YP11B_YEAST,5,8,2
PAU22_YEAST,1,1,2
MED5_YEAST,5,1,4
PRGC2_HUMAN,14,5,5
PKHJ1_HUMAN,3,0,4
CCR10_HUMAN,5,3,4
CROL1_HUMAN,0,0,0
FCF1_HUMAN,2,1,3
DNJA4_HUMAN,5,5,3
SMIP4_HUMAN,0,0,3
M10L1_HUMAN,6,5,3
YL466_YEAST,0,0,0
IL2_HUMAN,37,7,2
STK35_HUMAN,0,4,5
SPTC2_HUMAN,7,2,2
BLT3B_HUMAN,2,3,2
SMTL2_HUMAN,1,0,2
PCBP1_HUMAN,2,6,10
GAT2_YEAST,1,3,0
MLF2_HUMAN,1,0,4
KBTB7_HUMAN,4,0,3
IL24_HUMAN,6,1,2
FST_HUMAN,17,3,4
ANR11_HUMAN,3,0,3
LEP_HUMAN,96,4,3
MED18_YEAST,8,3,3
NCHL1_HUMAN,8,1,5
FBXL2_HUMAN,10,4,3
GLYL2_HUMAN,3,1,2
DPTOR_HUMAN,8,3,1
MA6D1_HUMAN,4,2,3
CCG5_HUMAN,6,3,4
HIP1R_HUMAN,21,13,18
CACP_YEAST,2,1,3
RARA_HUMAN,55,23,13
TVB54_HUMAN,2,0,2
CGB1_HUMAN,1,1,2
CTGE3_HUMAN,0,0,0
IL6_HUMAN,90,4,4
PJA2_HUMAN,10,5,10
OR8K1_HUMAN,2,3,1
T2R19_HUMAN,1,1,2
GBP1_HUMAN,18,13,11
ATPG_HUMAN,4,2,6
DDX51_HUMAN,1,4,3
SEC65_YEAST,2,1,1
MITF_HUMAN,20,7,7
CF136_HUMAN,0,0,0
ADP1_YEAST,1,4,6
YKE4_YEAST,3,1,2
TS1R1_HUMAN,1,2,2
NCAM2_HUMAN,2,1,5
CDR2L_HUMAN,2,1,1
LOX5_HUMAN,30,5,11
IRAG1_HUMAN,1,0,4
MAFB_HUMAN,22,6,3
KIZ_HUMAN,1,1,3
CAH13_HUMAN,1,2,4
SCG3_HUMAN,1,1,5
ARHG2_HUMAN,22,4,12
YL066_YEAST,1,4,1
US6NL_HUMAN,6,2,4
CAN1_HUMAN,8,3,12
RM14_HUMAN,1,2,3
PPA3_YEAST,2,1,3
PBOV1_HUMAN,0,0,3
AF1Q_HUMAN,6,0,4
CD47_HUMAN,24,4,5
CDA1_YEAST,3,3,1
ARI5A_HUMAN,16,13,4
LAAT1_HUMAN,6,4,3
GP179_HUMAN,1,1,2
CL18A_HUMAN,0,1,4
SELS_HUMAN,22,5,8
SHLD3_HUMAN,6,0,5
ECH1_HUMAN,1,1,7
NDUS2_HUMAN,9,8,5
CEP83_HUMAN,4,1,5
REC9_HUMAN,1,1,2
ASG1_YEAST,2,3,1
CLP1_HUMAN,6,4,5
GOG8H_HUMAN,1,0,3
STEA4_HUMAN,5,6,8
NU5M_HUMAN,7,2,3
GPR34_HUMAN,1,2,1
PEX1_YEAST,3,3,4
ATGA1_HUMAN,4,3,4
YG188_YEAST,0,0,0
SYAP1_HUMAN,9,0,15
DENR_YEAST,4,3,3
DJC22_HUMAN,0,0,1
KV105_HUMAN,2,1,6
MID49_HUMAN,4,0,2
SS100_YEAST,1,0,0
PGA3_YEAST,1,1,3
T2FA_HUMAN,7,9,7
YN146_YEAST,0,0,0
STAT4_HUMAN,10,4,6
BYST_HUMAN,6,2,9
YO85A_YEAST,0,0,0
LEG3_HUMAN,24,11,16
PT309_YEAST,5,3,3
LUZP6_HUMAN,0,0,0
CLD24_HUMAN,2,1,2
CMTD1_HUMAN,1,2,2
SKN1_YEAST,4,1,3
FIL1L_HUMAN,0,0,3
SRALN_HUMAN,0,0,1
PGA1_YEAST,3,1,4
AN33B_HUMAN,0,0,0
YP010_YEAST,1,0,2
PAL4A_HUMAN,2,2,2
CAHM4_HUMAN,1,1,1
NAT8L_HUMAN,1,1,5
DSN1_HUMAN,3,0,12
KIF5C_HUMAN,9,6,10
CNN2_HUMAN,14,4,9
RBA50_YEAST,1,0,1
NVJ1_YEAST,4,1,5
MYO1H_HUMAN,3,3,5
PAIP2_HUMAN,6,3,1
F218A_HUMAN,0,0,0
CFA92_HUMAN,0,0,0
OR1S1_HUMAN,1,2,1
ORN4C_HUMAN,0,2,1
MTR1L_HUMAN,2,2,3
TM2D1_HUMAN,1,2,1
FGF23_HUMAN,26,2,5
S26A9_HUMAN,5,7,7
MIY4B_HUMAN,1,2,0
TOS4_YEAST,2,1,5
ZDHC1_HUMAN,4,3,5
NPAS4_HUMAN,14,6,5
HIS9_YEAST,1,1,1
NWD2_HUMAN,0,0,1
YND4_YEAST,1,0,0
MCFD2_HUMAN,2,1,4
KI26B_HUMAN,4,3,2
PHF2_HUMAN,5,7,4
PROK1_HUMAN,7,1,1
TTC7A_HUMAN,4,0,2
CRGD_HUMAN,4,1,2
PEO1_HUMAN,5,9,5
PRLHR_HUMAN,4,4,3
NC2A_HUMAN,2,6,3
LOT5_YEAST,2,0,5
TNIP2_HUMAN,15,4,2
RIR3_YEAST,1,2,3
YHE5_YEAST,0,0,2
FERM2_HUMAN,30,7,14
GP101_HUMAN,2,1,2
UVSSA_HUMAN,3,1,2
ERPG3_HUMAN,4,1,2
MP17L_HUMAN,3,0,5
PTN2_HUMAN,34,7,8
LFNG_HUMAN,11,2,3
IL10_HUMAN,71,4,2
KRA11_HUMAN,0,0,2
PCDGK_HUMAN,6,1,2
TM156_HUMAN,0,0,1
MIG3_YEAST,6,4,3
MLH2_YEAST,3,4,3
SIM22_HUMAN,5,0,2
KI2S3_HUMAN,2,0,1
RIT1_HUMAN,2,5,1
YJ005_HUMAN,0,0,0
TPPP_HUMAN,13,7,10
CE022_HUMAN,0,0,0
GPP2_YEAST,3,4,2
2ABD_HUMAN,3,1,2
HIPL1_HUMAN,0,0,2
A20A5_HUMAN,0,0,0
RL26L_HUMAN,2,2,2
PLD3A_HUMAN,1,1,2
MHT1_YEAST,3,3,1
MCFS1_YEAST,2,5,0
RFX5_HUMAN,4,6,5
YD023_YEAST,0,0,0
TIM12_YEAST,2,2,4
PHAR4_HUMAN,9,3,2
YO036_YEAST,0,0,0
IPKB_HUMAN,2,1,2
LAMB3_HUMAN,4,2,3
RISC_HUMAN,4,1,2
KLH41_HUMAN,8,0,11
CNPY4_HUMAN,1,1,1
MEX3D_HUMAN,2,3,2
PSB10_HUMAN,4,2,7
RBM42_HUMAN,2,2,4
STK4_HUMAN,36,10,6
HAP5_YEAST,5,3,2
DRC7_HUMAN,3,0,3
CANB_YEAST,7,3,1
SPAG1_HUMAN,3,2,4
F227B_HUMAN,0,0,0
DGAT1_HUMAN,8,5,4
BFSP2_HUMAN,4,2,4
ZBT38_HUMAN,5,6,4
SAYS1_HUMAN,2,1,4
HUR1_YEAST,4,0,1
SYCY2_HUMAN,3,0,1
H31T_HUMAN,2,3,5
ZN681_HUMAN,1,3,1
ACM5_HUMAN,8,3,4
YE009_YEAST,0,0,0
CPSF4_HUMAN,1,3,3
KCNK7_HUMAN,3,3,2
LCP5_YEAST,4,0,4
MTNB_HUMAN,7,3,2
PER2_HUMAN,24,3,7
O10G4_HUMAN,1,2,1
HMGB1_HUMAN,54,23,13
TM116_HUMAN,1,0,1
KRA47_HUMAN,1,0,2
ATL2_HUMAN,3,1,2
STK39_HUMAN,31,6,8
PTMS_HUMAN,4,1,1
FABPI_HUMAN,3,3,4
APOL2_HUMAN,6,3,3
CATAC_HUMAN,4,0,2
SMCR8_HUMAN,10,4,8
PAU21_YEAST,1,1,2
ASB8_HUMAN,2,0,1
PPM1M_HUMAN,1,3,2
TPIP1_HUMAN,1,0,2
STK25_HUMAN,13,7,4
RGR_HUMAN,4,2,1
ZSWM6_HUMAN,1,1,1
PODXL_HUMAN,9,0,14
HNRPM_HUMAN,2,3,11
ACLY_HUMAN,7,3,7
HCM1_YEAST,6,5,4
KDM4B_HUMAN,3,5,3
IZUM4_HUMAN,0,0,2
OCA1_YEAST,2,2,1
FFAR3_HUMAN,13,2,1
TM254_HUMAN,0,0,1
B4GN2_HUMAN,9,1,2
YGT5_YEAST,0,5,2
HMRA2_YEAST,1,2,1
RFX3_HUMAN,14,6,4
YLH47_YEAST,4,1,2
BICRL_HUMAN,6,0,3
TPPC5_HUMAN,4,0,7
3BP2_HUMAN,1,2,0
DUS3_YEAST,2,6,3
GPI16_YEAST,2,0,3
TMPS7_HUMAN,1,2,1
HXT10_YEAST,2,5,4
GZF3_YEAST,4,4,1
TM108_YEAST,4,4,4
BHE40_HUMAN,11,12,4
HARB1_HUMAN,0,2,4
SLK19_YEAST,8,0,6
YH41B_YEAST,5,8,2
O2AP1_HUMAN,0,2,1
EXO5_HUMAN,1,5,3
TMIE_HUMAN,2,0,1
ITA5_HUMAN,24,7,13
SVS1_YEAST,0,0,3
OPSB_HUMAN,6,2,9
API2_YEAST,0,0,0
PTGR3_HUMAN,2,2,2
LRAD4_HUMAN,4,1,4
ERG5_YEAST,2,5,2
UE2NL_HUMAN,1,1,2
RABP2_HUMAN,7,6,6
SUCHY_HUMAN,0,1,1
PET8_YEAST,1,1,2
SPHM_HUMAN,4,3,3
HCFC2_HUMAN,8,1,10
GAR1A_HUMAN,1,0,1
HBE_HUMAN,5,7,4
GABR1_HUMAN,14,5,16
YAN2_YEAST,1,0,0
DEN6B_HUMAN,0,1,2
CAPR2_HUMAN,8,3,7
RSBN1_HUMAN,0,2,1
NOP3_YEAST,6,7,4
LIPA1_HUMAN,7,0,9
LIPC_HUMAN,12,10,4
LTBP4_HUMAN,6,5,5
IRC18_YEAST,1,0,2
RS18_HUMAN,2,3,12
O13C5_HUMAN,1,2,2
GRM4_HUMAN,7,3,3
YPT1_YEAST,17,3,10
CD14_HUMAN,25,5,10
IBTK_HUMAN,2,2,3
ZKSC3_HUMAN,8,8,3
LIMS4_HUMAN,0,1,1
ENOPH_HUMAN,2,4,2
MET16_YEAST,5,2,2
TIR2_YEAST,2,1,5
YH193_YEAST,0,0,0
CAT8_YEAST,5,3,2
PDGFD_HUMAN,15,2,4
LMBRL_HUMAN,8,1,2
GATA2_HUMAN,54,11,4
F16P_YEAST,6,2,3
MFA3L_HUMAN,0,0,5
YE148_YEAST,0,0,1
LAMA4_HUMAN,5,2,4
IES5_YEAST,4,0,2
RBM23_HUMAN,4,2,2
NC336_HUMAN,0,0,0
NXT2_HUMAN,3,0,6
FAT4_HUMAN,6,1,2
GGA2_YEAST,3,2,2
TMM60_HUMAN,0,0,1
KRA57_HUMAN,0,0,2
UBP31_HUMAN,2,1,1
PIGX_HUMAN,1,0,1
CT202_HUMAN,0,0,0
AHRR_HUMAN,1,4,4
KCNS1_HUMAN,5,2,4
YO289_YEAST,0,0,2
PRR1_YEAST,4,5,2
YJ31_YEAST,2,0,0
PRP1_HUMAN,0,0,1
CPSF5_HUMAN,10,7,9
CAH5B_HUMAN,2,2,3
PAPOG_HUMAN,2,4,5
SGO1_YEAST,13,0,6
F223B_HUMAN,0,0,0
ISL1_HUMAN,54,11,3
NOMO2_HUMAN,1,2,3
KR10A_HUMAN,0,0,2
OR9A1_HUMAN,0,2,1
CBPS2_YEAST,1,2,1
RGPA2_HUMAN,2,2,5
FRDA_HUMAN,28,5,5
Z280C_HUMAN,1,3,1
CLD20_HUMAN,3,2,5
RRN6_YEAST,2,2,3
EDD13_HUMAN,0,0,1
SLMAP_HUMAN,6,1,10
XDH_HUMAN,27,10,4
ATX8_HUMAN,0,0,1
MYLK_HUMAN,10,5,8
S41A1_HUMAN,5,4,3
SPDE5_HUMAN,1,1,0
ZN182_HUMAN,1,3,1
BTBD2_HUMAN,1,0,2
PARM1_HUMAN,0,0,9
SHBG_HUMAN,0,2,2
IF4F2_YEAST,5,4,4
CUE5_YEAST,3,5,1
RPTOR_HUMAN,28,8,9
VGLU2_HUMAN,10,6,5
PIL1_YEAST,4,1,8
PCID2_HUMAN,14,2,4
TMM44_HUMAN,0,0,1
UTP11_YEAST,6,0,4
M21D2_HUMAN,0,3,0
S39AE_HUMAN,17,7,7
UBC8_YEAST,4,3,2
S13A2_HUMAN,4,5,4
SPNS2_HUMAN,12,2,3
AF10_HUMAN,2,5,3
SCGRX_HUMAN,0,0,1
ASGR1_HUMAN,1,5,3
PKHG4_HUMAN,2,1,4
KLH21_HUMAN,4,1,3
MAFIP_HUMAN,1,0,3
TMM47_HUMAN,1,0,3
ASB12_HUMAN,1,0,2
GLSK_HUMAN,7,1,4
MS4A3_HUMAN,0,0,3
MRS2_YEAST,1,2,2
WDR38_HUMAN,1,0,0
S29A1_HUMAN,26,9,6
RGL1_HUMAN,2,1,2
TAZ_HUMAN,19,3,4
PER1_YEAST,2,1,3
UPAR_HUMAN,16,5,13
YM030_YEAST,0,0,1
NEB1_HUMAN,4,1,7
PP4P2_HUMAN,2,1,4
KC11_YEAST,6,5,6
COT1_YEAST,4,2,4
CSN9_YEAST,6,0,3
CLVS1_HUMAN,1,2,5
ADCL3_HUMAN,0,1,1
FGF6_HUMAN,11,2,4
YTHD1_HUMAN,12,4,3
FOXP2_HUMAN,5,9,2
YBX4_YEAST,0,0,1
IGK_HUMAN,1,0,3
MSX1_HUMAN,45,8,5
MPH6_HUMAN,1,1,5
YA026_HUMAN,0,0,0
NOTO_HUMAN,9,3,2
FGR_HUMAN,24,8,10
MROH9_HUMAN,0,0,0
ETV4_HUMAN,3,4,5
NDUA6_HUMAN,5,1,4
NEU1_HUMAN,41,4,5
D105A_HUMAN,2,0,1
GBRA6_HUMAN,6,4,10
YM14_YEAST,0,1,1
HS71L_HUMAN,5,7,8
SO1B3_HUMAN,7,4,3
SDCB2_HUMAN,4,4,8
SNCAP_HUMAN,4,2,7
NEBL_HUMAN,1,5,4
ATPA_HUMAN,10,8,11
AREL1_HUMAN,8,2,2
MEX3B_HUMAN,2,2,3
THIM_HUMAN,5,5,2
DACT1_HUMAN,17,6,5
RS30A_YEAST,1,1,3
YJL2B_YEAST,0,0,0
YNX5_YEAST,0,0,1
RRN3_HUMAN,11,3,3
MAG2_YEAST,3,3,2
YG41A_YEAST,0,0,1
HNRC3_HUMAN,0,1,1
PRA1_YEAST,0,0,7
RAS4B_HUMAN,3,3,2
MD1L1_HUMAN,9,2,12
UNC79_HUMAN,0,0,1
RM22_HUMAN,2,2,3
SIA7C_HUMAN,7,3,2
YIQ5_YEAST,2,1,0
GLP2R_HUMAN,3,3,2
OR4S2_HUMAN,0,2,1
RLA3_YEAST,2,3,2
ENSA_HUMAN,6,7,2
RPGF6_HUMAN,5,4,5
TTF2_HUMAN,5,7,4
SWD1_YEAST,3,0,3
DECR_HUMAN,2,3,6
ALG2_YEAST,1,5,2
ITA9_HUMAN,7,3,5
SPB4_HUMAN,3,3,3
FLO8_YEAST,6,2,2
FAAH1_HUMAN,5,5,6
RM55_HUMAN,2,1,3
EDEM1_HUMAN,10,3,4
MMR1_YEAST,3,1,7
EMARD_HUMAN,0,0,1
KCC2_YEAST,2,5,1
ACM2_HUMAN,12,3,13
ZN75D_HUMAN,1,3,1
CO7_HUMAN,5,0,5
I13R1_HUMAN,3,2,4
LYZL4_HUMAN,2,1,4
TOR4A_HUMAN,0,2,5
IGKC_HUMAN,4,1,10
RL24B_YEAST,3,3,2
PHRF1_HUMAN,1,2,1
KVD20_HUMAN,2,0,4
ARL14_HUMAN,2,2,1
IRC22_YEAST,0,0,2
I13R2_HUMAN,4,2,4
DSCL1_HUMAN,9,2,5
TMM43_HUMAN,3,1,5
RGS13_HUMAN,2,1,3
IRX5_HUMAN,6,6,2
ATP8_YEAST,1,1,3
CD177_HUMAN,12,3,8
MK07_HUMAN,22,6,5
YFE0_YEAST,2,2,3
RT11_HUMAN,2,2,3
PPM1F_HUMAN,20,5,4
RGPD2_HUMAN,1,0,2
FND10_HUMAN,0,0,1
MEG10_HUMAN,16,3,3
PEP12_YEAST,9,2,8
CLDN2_HUMAN,0,0,1
NHSL1_HUMAN,1,0,0
O11HC_HUMAN,0,2,1
BIRC3_HUMAN,19,6,5
CHMP6_HUMAN,24,1,15
MATN2_HUMAN,6,2,5
C97D2_HUMAN,0,0,0
TP8L3_HUMAN,5,2,4
CEI_HUMAN,0,0,1
VID30_YEAST,4,0,3
NCW2_YEAST,2,1,5
TBL1X_HUMAN,9,4,5
TRI64_HUMAN,3,2,1
FA98B_HUMAN,4,3,5
MYOM2_HUMAN,3,2,3
PRR30_HUMAN,0,0,0
I23O_YEAST,2,4,1
ATG27_YEAST,6,1,10
PTC1_HUMAN,55,8,11
FREM2_HUMAN,9,1,4
KCD17_HUMAN,5,3,3
FGRL1_HUMAN,6,4,4
O13J1_HUMAN,1,2,1
ABHD4_HUMAN,5,3,3
RN224_HUMAN,0,1,0
TIP20_YEAST,5,0,4
F1712_HUMAN,0,0,1
SLY1_YEAST,6,2,6
ZN513_HUMAN,3,3,1
ADDG_HUMAN,4,4,9
COE1_HUMAN,1,3,2
ZBTB5_HUMAN,2,4,2
H2A1_HUMAN,1,4,3
MTHR_HUMAN,13,7,1
NRL_HUMAN,5,7,5
ITA2_HUMAN,39,10,9
YF010_HUMAN,0,0,0
LDHC_HUMAN,6,1,6
REL_HUMAN,10,4,6
YNG1_YEAST,5,2,4
PLPL9_HUMAN,11,9,7
YBW6_YEAST,0,0,1
CC174_HUMAN,0,0,2
ZSC18_HUMAN,1,3,1
BPNT1_HUMAN,4,3,2
HXA4_HUMAN,4,3,3
TTC9B_HUMAN,0,0,0
